,Symbol,Hurricane Date,Hurricane Category,Wills Volatility Measure,Volatility Measure MA,Volatility Measure Trailing MA,MA Difference,TMA Difference
40,S&P 500,1971-09-16,2,22.8372158364226,26.346785452904182,28.357669283332196,-3.5095696164815813,-5.520453446909595
41,S&P 500,1975-09-23,3,30.199622374047063,30.162028215367226,29.719947648700554,0.03759415867983762,0.47967472534650923
42,S&P 500,1976-08-10,3,24.42862652183342,23.22455190548905,24.413760167080703,1.2040746163443679,0.014866354752715694
43,S&P 500,1979-09-13,3,23.637007706046035,24.772373318794838,24.52003049985496,-1.135365612748803,-0.8830227938089266
44,S&P 500,1979-09-04,2,30.218828343663173,24.269022518970093,24.25696358295076,5.94980582469308,5.9618647607124124
45,S&P 500,1979-09-13,3,23.637007706046035,24.772373318794838,24.52003049985496,-1.135365612748803,-0.8830227938089266
46,S&P 500,1979-09-04,2,30.218828343663173,24.269022518970093,24.25696358295076,5.94980582469308,5.9618647607124124
47,S&P 500,1983-08-18,3,24.326477036717854,22.315985197656204,20.443037368827312,2.0104918390616504,3.883439667890542
48,S&P 500,1984-09-13,2,29.60200717624594,18.86616926968159,24.40603048705515,10.735837906564353,5.19597668919079
49,S&P 500,1985-11-21,2,22.187139472428182,17.396369224313144,17.160786163967405,4.790770248115038,5.026353308460777
50,S&P 500,1989-09-22,4,15.423664588551947,18.81626822865964,19.87537387492194,-3.392603640107694,-4.451709286369994
51,S&P 500,1991-08-19,2,40.249951934019975,18.254896090601637,19.747327442547782,21.99505584341834,20.502624491472194
52,S&P 500,1991-08-19,2,40.249951934019975,18.254896090601637,19.747327442547782,21.99505584341834,20.502624491472194
53,S&P 500,1991-08-19,2,40.249951934019975,18.254896090601637,19.747327442547782,21.99505584341834,20.502624491472194
54,S&P 500,1991-08-19,3,40.249951934019975,18.254896090601637,19.747327442547782,21.99505584341834,20.502624491472194
55,S&P 500,1992-08-24,5,21.46842653205739,17.35620314033211,17.976961194684655,4.11222339172528,3.491465337372734
56,S&P 500,1992-08-26,3,17.474425780988625,17.880499156901095,17.308704767342675,-0.40607337591247017,0.1657210136459497
57,S&P 500,1992-09-11,4,13.453529680980804,17.05016361696111,16.846079577934955,-3.5966339359803072,-3.3925498969541508
58,S&P 500,1993-08-31,3,14.908880356146751,15.481324011569816,15.861806075617691,-0.572443655423065,-0.9529257194709402
59,S&P 500,1995-08-03,2,18.446423509191998,19.037637051499047,17.563507197424958,-0.5912135423070488,0.8829163117670404
60,S&P 500,1995-10-04,3,14.181636843944936,16.747391655304142,15.957549611263278,-2.5657548113592057,-1.7759127673183421
61,S&P 500,1996-07-12,2,21.53859916062149,18.94655118710519,19.050220702985946,2.5920479735163013,2.4883784576355445
62,S&P 500,1996-09-06,3,23.413404760466708,17.545046156640986,21.071696735627995,5.8683586038257225,2.341708024838713
63,S&P 500,1998-09-25,2,32.495913591883046,41.899275351292715,35.00551798037145,-9.40336175940967,-2.5096043884884054
64,S&P 500,1998-09-29,2,25.67611067069749,41.006427896821506,37.59554836159498,-15.330317226124016,-11.919437690897489
65,S&P 500,1998-08-27,2,53.90607754036769,29.115751575447987,25.973479077516554,24.790325964919703,27.932598462851136
66,S&P 500,1999-09-16,2,27.189865494013127,24.227061036796794,25.410822098312174,2.9628044572163326,1.7790433957009526
67,S&P 500,1999-10-18,2,26.423995266409925,27.502031203469198,25.46752213599537,-1.0780359370592727,0.9564731304145546
68,S&P 500,1999-08-23,3,27.52415232343688,24.852408571733243,22.307825228680343,2.6717437517036373,5.2163270947565366
69,S&P 500,1999-09-16,4,27.189865494013127,24.227061036796794,25.410822098312174,2.9628044572163326,1.7790433957009526
0,Dow Jones 30,2003-09-18,2,22.974198333461075,19.994857904432966,21.02210024492749,2.9793404290281096,1.9520980885335852
1,Dow Jones 30,2004-09-16,3,15.191505197504403,18.207394112756106,20.680947953285084,-3.0158889152517023,-5.489442755780681
2,Dow Jones 30,2004-08-13,4,17.231567801393147,21.058984648458292,19.564128872532184,-3.8274168470651446,-2.332561071139036
3,Dow Jones 30,2004-09-16,3,15.191505197504403,18.207394112756106,20.680947953285084,-3.0158889152517023,-5.489442755780681
4,Dow Jones 30,2005-08-29,3,23.258217960341568,18.339574655111125,17.075023294037592,4.918643305230443,6.183194666303976
5,Dow Jones 30,2005-08-25,3,13.543700490237295,18.532874242168976,17.82393020694193,-4.989173751931681,-4.2802297167046355
6,Dow Jones 30,2005-10-24,3,26.58872330648271,20.292559171359425,18.568124060257006,6.296164135123284,8.020599246225704
7,Dow Jones 30,2005-08-29,3,23.258217960341568,18.339574655111125,17.075023294037592,4.918643305230443,6.183194666303976
8,Dow Jones 30,2005-08-29,3,23.258217960341568,18.339574655111125,17.075023294037592,4.918643305230443,6.183194666303976
9,Dow Jones 30,2016-10-07,2,19.343852875367613,19.607158960013734,17.781493483354833,-0.26330608464612126,1.5623593920127803
10,Dow Jones 30,1992-08-24,5,19.590670554639164,18.41238249957384,19.09972947377225,1.1782880550653232,0.49094108086691435
11,Dow Jones 30,1992-08-26,3,17.591692420334546,18.7371704463537,18.6368703052065,-1.1454780260191555,-1.0451778848719542
12,Dow Jones 30,1992-09-11,4,14.980230178680936,18.040773818757028,17.76025085478044,-3.0605436400760926,-2.7800206760995056
13,Dow Jones 30,1993-08-31,3,14.922647486298432,16.031939899423328,17.144474123299254,-1.109292413124896,-2.221826637000822
14,Dow Jones 30,1995-08-03,2,21.14783005193555,20.357712043387842,18.20776162177255,0.790118008547708,2.9400684301629987
15,Dow Jones 30,1995-10-04,3,14.803443747549679,18.294665769359938,16.973470556626914,-3.491222021810259,-2.1700268090772354
16,Dow Jones 30,1996-07-12,2,23.011902168022342,19.54219253862451,19.864914900049275,3.4697096293978333,3.146987267973067
17,Dow Jones 30,1996-09-06,3,23.370938286140262,18.0277879839298,21.257484012539173,5.343150302210461,2.1134542736010893
18,Dow Jones 30,1998-09-25,2,34.592440848150055,42.43748109552281,34.879884763381874,-7.845040247372758,-0.2874439152318189
19,Dow Jones 30,1998-09-29,2,26.691627147918272,41.63145874314655,37.42552667983533,-14.93983159522828,-10.733899531917057
20,Dow Jones 30,1998-08-27,2,52.45872361227696,28.790280167172714,26.22905463069468,23.66844344510425,26.229668981582282
21,Dow Jones 30,1999-09-16,2,26.1113051240098,23.608784157777016,23.947563306656935,2.502520966232783,2.1637418173528644
22,Dow Jones 30,1999-10-18,2,25.11844700601452,26.66332787221358,24.493198611332932,-1.5448808661990583,0.6252483946815879
23,Dow Jones 30,1999-08-23,3,28.00885164881449,23.578460572830707,21.510985791461174,4.430391075983781,6.497865857353315
24,Dow Jones 30,1999-09-16,4,26.1113051240098,23.608784157777016,23.947563306656935,2.502520966232783,2.1637418173528644
0,Nasdaq,2003-09-18,2,29.13436097290116,24.50072528647724,24.230599317006224,4.6336356864239185,4.903761655894936
1,Nasdaq,2004-09-16,3,18.40341569175045,22.019576866609068,23.723958595171023,-3.616161174858618,-5.320542903420574
2,Nasdaq,2004-08-13,4,20.120933009898188,25.579101893541146,23.960780728304172,-5.4581688836429585,-3.8398477184059843
3,Nasdaq,2004-09-16,3,18.40341569175045,22.019576866609068,23.723958595171023,-3.616161174858618,-5.320542903420574
4,Nasdaq,2005-08-29,3,22.771466591726398,18.390577261722672,18.16758950999463,4.3808893300037255,4.603877081731767
5,Nasdaq,2005-08-25,3,14.217511183314835,18.603660244473854,18.718963989567783,-4.386149061159019,-4.5014528062529475
6,Nasdaq,2005-10-24,3,25.190936546548187,21.731126569657174,18.583225030397703,3.4598099768910124,6.607711516150484
7,Nasdaq,2005-08-29,3,22.771466591726398,18.390577261722672,18.16758950999463,4.3808893300037255,4.603877081731767
8,Nasdaq,2005-08-29,3,22.771466591726398,18.390577261722672,18.16758950999463,4.3808893300037255,4.603877081731767
9,Nasdaq,2016-10-07,2,19.23228534198329,19.345175947027922,18.38462804833627,-0.11289060504463322,0.8476572936470177
19,Nasdaq,1985-11-21,2,17.46385798644986,14.436372887009563,15.154547770582129,3.0274850994402964,2.3093102158677308
20,Nasdaq,1989-09-22,4,13.63755683070368,14.486015082311761,15.011038336316108,-0.848458251608081,-1.3734815056124283
21,Nasdaq,1991-08-19,2,46.06676048298278,16.3499499179603,17.578643564461952,29.71681056502248,28.488116918520827
22,Nasdaq,1991-08-19,2,46.06676048298278,16.3499499179603,17.578643564461952,29.71681056502248,28.488116918520827
23,Nasdaq,1991-08-19,2,46.06676048298278,16.3499499179603,17.578643564461952,29.71681056502248,28.488116918520827
24,Nasdaq,1991-08-19,3,46.06676048298278,16.3499499179603,17.578643564461952,29.71681056502248,28.488116918520827
25,Nasdaq,1992-08-24,5,22.445962412688544,16.079825578164225,17.337165872613078,6.366136834524319,5.108796540075467
26,Nasdaq,1992-08-26,3,17.37898769204402,16.60934575003386,17.05667595663551,0.7696419420101606,0.3223117354085119
27,Nasdaq,1992-09-11,4,14.547953740298624,16.4700926245404,15.575308842095627,-1.9221388842417753,-1.0273551017970028
28,Nasdaq,1993-08-31,3,16.062106846652114,15.03537814028913,15.956953737064785,1.0267287063629844,0.10515310958732904
29,Nasdaq,1995-08-03,2,22.45782100125598,24.177694112559628,18.91358518874135,-1.7198731113036487,3.5442358125146285
30,Nasdaq,1995-10-04,3,25.187572561919502,20.969069840442746,18.646631516632592,4.2185027214767565,6.54094104528691
31,Nasdaq,1996-07-12,2,26.272062788209833,23.020662809515642,19.88510191307375,3.2513999786941916,6.386960875136083
32,Nasdaq,1996-09-06,3,21.275986154123927,18.12010300680354,25.39876984516757,3.155883147320388,-4.122783691043644
33,Nasdaq,1998-09-25,2,36.975066366886175,44.41968502168571,36.18659332209583,-7.444618654799534,0.7884730447903436
34,Nasdaq,1998-09-29,2,27.37728565896036,44.42832072832753,38.40987746256297,-17.051035069367167,-11.032591803602607
35,Nasdaq,1998-08-27,2,50.12016121083528,28.928112355999936,30.10446782759896,21.192048854835342,20.015693383236318
36,Nasdaq,1999-09-16,2,33.24244862508461,28.38627629809219,31.77415261023837,4.8561723269924215,1.468296014846242
37,Nasdaq,1999-10-18,2,46.72913024475524,29.387125336195297,29.565921559644,17.342004908559943,17.16320868511124
38,Nasdaq,1999-08-23,3,36.667896410961255,30.48606828587576,26.201792543565766,6.181828125085495,10.46610386739549
39,Nasdaq,1999-09-16,4,33.24244862508461,28.38627629809219,31.77415261023837,4.8561723269924215,1.468296014846242
0,Russel 2000,2003-09-18,2,22.142963486178424,23.63871765100988,22.778645246489813,-1.4957541648314567,-0.6356817603113889
1,Russel 2000,2004-09-16,3,21.630385116335077,23.596027029677824,26.2058388034485,-1.965641913342747,-4.5754536871134235
2,Russel 2000,2004-08-13,4,19.913695298049202,27.25736582291741,22.969635204681147,-7.343670524868209,-3.055939906631945
3,Russel 2000,2004-09-16,3,21.630385116335077,23.596027029677824,26.2058388034485,-1.965641913342747,-4.5754536871134235
4,Russel 2000,2005-08-29,3,25.284081414806828,21.508287163331868,22.310660498334084,3.7757942514749594,2.973420916472744
5,Russel 2000,2005-08-25,3,16.27044394449586,21.594348243034215,22.74565926922425,-5.323904298538356,-6.475215324728392
6,Russel 2000,2005-10-24,3,31.68321792442199,26.35397900390494,21.48390387258529,5.329238920517049,10.199314051836698
7,Russel 2000,2005-08-29,3,25.284081414806828,21.508287163331868,22.310660498334084,3.7757942514749594,2.973420916472744
8,Russel 2000,2005-08-29,3,25.284081414806828,21.508287163331868,22.310660498334084,3.7757942514749594,2.973420916472744
9,Russel 2000,2016-10-07,2,23.0943438631269,22.3044324263779,20.608709692621808,0.7899114367489979,2.48563417050509
10,Russel 2000,1989-09-22,4,13.002230539566536,14.33346441441049,14.483663300207896,-1.331233874843953,-1.4814327606413595
11,Russel 2000,1991-08-19,2,54.514925685766194,14.612398650181996,15.903669949109165,39.9025270355842,38.61125573665703
12,Russel 2000,1991-08-19,2,54.514925685766194,14.612398650181996,15.903669949109165,39.9025270355842,38.61125573665703
13,Russel 2000,1991-08-19,2,54.514925685766194,14.612398650181996,15.903669949109165,39.9025270355842,38.61125573665703
14,Russel 2000,1991-08-19,3,54.514925685766194,14.612398650181996,15.903669949109165,39.9025270355842,38.61125573665703
15,Russel 2000,1992-08-24,5,23.885182486025382,15.096803277379893,15.880762844906057,8.78837920864549,8.004419641119325
16,Russel 2000,1992-08-26,3,13.583740417346725,15.843562755473206,15.718628442140165,-2.2598223381264813,-2.1348880247934403
17,Russel 2000,1992-09-11,4,13.585373398692386,15.404794549241604,14.738144111376052,-1.8194211505492177,-1.1527707126836653
18,Russel 2000,1993-08-31,3,15.499056313256698,13.32528781662606,13.731767674132135,2.173768496630638,1.7672886391245637
19,Russel 2000,1995-08-03,2,18.83581280945852,17.40572907921817,15.193876757349166,1.4300837302403515,3.6419360521093544
20,Russel 2000,1995-10-04,3,20.81470723881704,16.86111030712171,14.821861219476776,3.95359693169533,5.992846019340263
21,Russel 2000,1996-07-12,2,17.595379566159092,19.788533574373833,16.951218624971066,-2.1931540082147407,0.6441609411880265
22,Russel 2000,1996-09-06,3,17.541076946986088,14.707741093969988,18.8934132129657,2.8333358530161004,-1.3523362659796128
23,Russel 2000,1998-09-25,2,20.152533212449327,35.07673531424071,33.98535203121921,-14.92420210179138,-13.83281881876988
24,Russel 2000,1998-09-29,2,21.957751455498233,32.676543094627945,34.0288907102131,-10.718791639129712,-12.071139254714865
25,Russel 2000,1998-08-27,2,54.9115661591627,29.19043555188153,23.09468892077451,25.72113060728117,31.816877238388194
26,Russel 2000,1999-09-16,2,26.906499996722477,18.180677399830984,19.8218865067965,8.725822596891494,7.084613489925978
27,Russel 2000,1999-10-18,2,30.50960580073353,21.778312883704068,20.893127658056606,8.731292917029464,9.616478142676925
28,Russel 2000,1999-08-23,3,16.631065567821445,20.61356981004222,19.16885450352167,-3.9825042422207773,-2.537788935700224
29,Russel 2000,1999-09-16,4,26.906499996722477,18.180677399830984,19.8218865067965,8.725822596891494,7.084613489925978
0,FTSE 100,2003-09-18,2,17.047317190087966,20.33573549033704,21.058690467859872,-3.2884183002490737,-4.011373277771906
1,FTSE 100,2004-09-16,3,14.149674971430581,16.981099552350976,19.258179792613163,-2.8314245809203946,-5.108504821182581
2,FTSE 100,2004-08-13,4,18.66601079011401,20.142046412977624,19.47549760319233,-1.4760356228636127,-0.809486813078319
3,FTSE 100,2004-09-16,3,14.149674971430581,16.981099552350976,19.258179792613163,-2.8314245809203946,-5.108504821182581
4,FTSE 100,2005-08-25,3,15.017177997909538,15.842285199314173,18.87720578212369,-0.8251072014046343,-3.86002778421415
5,FTSE 100,2005-10-24,3,23.52630841511689,18.905975099153835,16.58063993615568,4.620333315963055,6.94566847896121
6,FTSE 100,2008-09-01,2,21.203934474383985,28.033264432471327,31.81575737243551,-6.829329958087342,-10.611822898051525
7,FTSE 100,2014-07-04,2,12.752740410434756,16.807865090165105,16.377050429789474,-4.0551246797303495,-3.624310019354718
8,FTSE 100,2016-10-07,2,21.264736995102307,21.936790257221517,20.081030017275626,-0.6720532621192099,1.1837069778266809
9,FTSE 100,1984-09-13,2,12.350579061438136,16.13104544402774,18.969203273135594,-3.780466382589605,-6.618624211697458
10,FTSE 100,1985-09-02,3,13.887323910245057,15.744785005848842,18.040985605331496,-1.8574610956037851,-4.15366169508644
11,FTSE 100,1985-11-21,2,21.568012304006967,16.9271817945275,15.173837338053984,4.640830509479468,6.394174965952983
12,FTSE 100,1985-09-02,3,13.887323910245057,15.744785005848842,18.040985605331496,-1.8574610956037851,-4.15366169508644
13,FTSE 100,1985-09-27,2,13.518786476840813,16.201508713657464,15.307267196270635,-2.6827222368166517,-1.7884807194298222
14,FTSE 100,1985-09-27,3,13.518786476840813,16.201508713657464,15.307267196270635,-2.6827222368166517,-1.7884807194298222
15,FTSE 100,1985-09-27,3,13.518786476840813,16.201508713657464,15.307267196270635,-2.6827222368166517,-1.7884807194298222
16,FTSE 100,1985-09-27,4,13.518786476840813,16.201508713657464,15.307267196270635,-2.6827222368166517,-1.7884807194298222
17,FTSE 100,1989-09-22,4,15.219136477526273,17.662090674893815,16.316689881608873,-2.4429541973675413,-1.0975534040825998
18,FTSE 100,1991-08-19,2,30.699481595665922,16.439379707040118,17.566721242178883,14.260101888625805,13.13276035348704
19,FTSE 100,1991-08-19,2,30.699481595665922,16.439379707040118,17.566721242178883,14.260101888625805,13.13276035348704
20,FTSE 100,1991-08-19,2,30.699481595665922,16.439379707040118,17.566721242178883,14.260101888625805,13.13276035348704
21,FTSE 100,1991-08-19,3,30.699481595665922,16.439379707040118,17.566721242178883,14.260101888625805,13.13276035348704
22,FTSE 100,1992-08-24,5,22.154627588732748,20.92278336470941,21.883818964480312,1.2318442240233374,0.27080862425243524
23,FTSE 100,1992-08-26,3,18.27737608621516,21.08235688838924,21.462681414433174,-2.8049808021740787,-3.185305328218014
24,FTSE 100,1992-09-11,4,21.39850543457177,21.68431110872303,21.160223948754926,-0.2858056741512591,0.23828148581684516
25,FTSE 100,1993-08-31,3,15.956501253541036,17.624367733695518,16.83394327944126,-1.6678664801544816,-0.8774420259002245
26,FTSE 100,1995-08-03,2,17.61308279774621,17.308185578154408,19.043778517521858,0.30489721959180116,-1.430695719775649
27,FTSE 100,1995-10-04,3,15.289638727812743,15.538730821407212,15.501265825538738,-0.24909209359446827,-0.21162709772599442
28,FTSE 100,1996-07-12,2,18.175738054923283,15.914698882147718,16.059255323638588,2.2610391727755648,2.1164827312846946
29,FTSE 100,1996-09-06,3,19.342163912306077,15.160379856549204,15.924196712385093,4.181784055756873,3.4179671999209837
30,FTSE 100,1998-09-25,2,33.815836560319255,36.32427699289375,32.71710235149015,-2.5084404325744956,1.0987342088291072
31,FTSE 100,1998-09-29,2,23.140080651223787,35.10682132106721,33.18140592179061,-11.966740669843421,-10.041325270566826
32,FTSE 100,1998-08-27,2,46.88971447351329,28.867369113405775,24.541553345127415,18.02234536010751,22.348161128385872
33,FTSE 100,1999-09-16,2,21.90869996692028,24.158639684670955,24.69829326434531,-2.2499397177506744,-2.7895932974250286
34,FTSE 100,1999-10-18,2,28.62356541098536,26.154025252705043,25.448597299614942,2.469540158280317,3.1749681113704185
35,FTSE 100,1999-08-23,3,33.059006277818085,25.361831649610757,24.79212653250187,7.697174628207328,8.266879745316214
36,FTSE 100,1999-09-16,4,21.90869996692028,24.158639684670955,24.69829326434531,-2.2499397177506744,-2.7895932974250286
0,DAX,2003-09-18,2,29.393642048451657,28.14535864069235,29.10794422249715,1.2482834077593061,0.2856978259545073
1,DAX,2004-09-16,3,16.873078389203393,20.656403693050425,24.680219701213836,-3.7833253038470325,-7.807141312010444
2,DAX,2004-08-13,4,22.110216225026196,24.946905761138538,21.842775866632547,-2.836689536112342,0.26744035839364955
3,DAX,2004-09-16,3,16.873078389203393,20.656403693050425,24.680219701213836,-3.7833253038470325,-7.807141312010444
4,DAX,2005-08-29,3,28.789978903066935,20.042192228000253,17.665872798621095,8.747786675066681,11.12410610444584
5,DAX,2005-08-25,3,17.899981059146825,19.307506865955993,18.901878500956563,-1.4075258068091685,-1.0018974418097386
6,DAX,2005-10-24,3,24.175882834996127,20.566605109509595,20.742367247723443,3.609277725486532,3.4335155872726837
7,DAX,2005-08-29,3,28.789978903066935,20.042192228000253,17.665872798621095,8.747786675066681,11.12410610444584
8,DAX,2005-08-29,3,28.789978903066935,20.042192228000253,17.665872798621095,8.747786675066681,11.12410610444584
9,DAX,2008-09-01,2,26.869305298097075,26.955253168265706,29.320495364056313,-0.08594787016863137,-2.4511900659592385
10,DAX,2014-07-04,2,12.336454177607068,17.608470827969967,17.622663820300293,-5.2720166503628985,-5.286209642693224
11,DAX,2016-10-07,2,20.809528533971964,23.56609442754913,21.809855373439035,-2.756565893577168,-1.0003268394670712
21,DAX,1995-08-03,2,18.67571556176092,18.528474387280635,19.830436224312145,0.1472411744802855,-1.1547206625512239
22,DAX,1995-10-04,3,15.753208305707627,20.132400737251128,17.277657588464677,-4.379192431543501,-1.5244492827570504
23,DAX,1996-07-12,2,16.159041611865064,16.979174047353148,17.65185609936681,-0.8201324354880839,-1.4928144875017466
24,DAX,1996-09-06,3,20.945020429842415,16.592002672235598,17.584498995418354,4.353017757606818,3.3605214344240615
25,DAX,1998-09-25,2,41.00793939357301,47.83101880350194,41.746823378847594,-6.82307940992893,-0.7388839852745832
26,DAX,1998-09-29,2,31.574105573517734,45.92547664729493,42.83346305774373,-14.351371073777194,-11.259357484225994
27,DAX,1998-08-27,2,56.81959466269465,34.5058197960572,26.278282906855154,22.313774866637445,30.541311755839494
28,DAX,1999-09-16,2,21.98568782847016,26.236985531542338,28.69385942659192,-4.251297703072179,-6.708171598121762
29,DAX,1999-10-18,2,26.317082470704612,27.002677492436355,25.997306091791707,-0.6855950217317428,0.31977637891290556
30,DAX,1999-08-23,3,18.879594352553998,29.293112190090945,28.096627538736687,-10.413517837536947,-9.21703318618269
31,DAX,1999-09-16,4,21.98568782847016,26.236985531542338,28.69385942659192,-4.251297703072179,-6.708171598121762
0,CAC 40,2003-09-18,2,21.23386416623931,23.22075119880159,24.46099010909166,-1.9868870325622794,-3.22712594285235
1,CAC 40,2004-09-16,3,17.142382982380006,18.335107094031436,21.646314829481156,-1.1927241116514296,-4.50393184710115
2,CAC 40,2004-08-13,4,20.067824211670672,21.175001339792168,19.172054093339657,-1.1071771281214957,0.8957701183310149
3,CAC 40,2004-09-16,3,17.142382982380006,18.335107094031436,21.646314829481156,-1.1927241116514296,-4.50393184710115
4,CAC 40,2005-08-29,3,21.731471255059454,18.361990119516904,17.9194688011007,3.36948113554255,3.8120024539587547
5,CAC 40,2005-08-25,3,16.274298703408153,17.962024126352645,19.71774060874101,-1.6877254229444922,-3.4434419053328575
6,CAC 40,2005-10-24,3,23.48478832879859,18.701286175248704,17.71835585382214,4.783502153549886,5.766432474976451
7,CAC 40,2005-08-29,3,21.731471255059454,18.361990119516904,17.9194688011007,3.36948113554255,3.8120024539587547
8,CAC 40,2005-08-29,3,21.731471255059454,18.361990119516904,17.9194688011007,3.36948113554255,3.8120024539587547
9,CAC 40,2008-09-01,2,22.28463577212171,27.46397252920568,29.2624896699524,-5.17933675708397,-6.977853897830691
10,CAC 40,2014-07-04,2,14.650198974231074,18.525285970054156,17.59071661789998,-3.8750869958230822,-2.9405176436689047
11,CAC 40,2016-10-07,2,19.59757074679505,23.205231145321356,22.638998494298562,-3.6076603985263063,-3.041427747503512
12,CAC 40,1991-08-19,2,45.723774471184825,16.975596262892093,19.767714549868156,28.74817820829273,25.95605992131667
13,CAC 40,1991-08-19,2,45.723774471184825,16.975596262892093,19.767714549868156,28.74817820829273,25.95605992131667
14,CAC 40,1991-08-19,2,45.723774471184825,16.975596262892093,19.767714549868156,28.74817820829273,25.95605992131667
15,CAC 40,1991-08-19,3,45.723774471184825,16.975596262892093,19.767714549868156,28.74817820829273,25.95605992131667
16,CAC 40,1992-08-24,5,35.038190021666516,24.80703604535444,25.84074932467949,10.231153976312076,9.197440696987027
17,CAC 40,1992-08-26,3,28.98922834597151,26.48005238878258,25.955998780165515,2.5091759571889334,3.0332295658059962
18,CAC 40,1992-09-11,4,27.229832875797282,27.122429292127993,24.80703604535444,0.1074035836692886,2.4227968304428416
19,CAC 40,1993-08-31,3,21.355601507843264,21.777862187905747,24.151121094553424,-0.4222606800624824,-2.79551958671016
20,CAC 40,1995-08-03,2,19.52477248167078,21.435541085248662,22.60478767353336,-1.910768603577882,-3.0800151918625787
21,CAC 40,1995-10-04,3,22.465927358549944,25.270003976883512,22.23106680992625,-2.8040766183335677,0.23486054862369343
22,CAC 40,1996-07-12,2,19.96088506772365,17.940681450048608,18.64910182408774,2.0202036176750404,1.311783243635908
23,CAC 40,1996-09-06,3,27.206313952080308,18.282968166567606,20.395693106604536,8.923345785512701,6.810620845475771
24,CAC 40,1998-09-25,2,36.04783730813958,40.79309031866642,34.9385674869229,-4.745253010526845,1.109269821216678
25,CAC 40,1998-09-29,2,35.32503723886648,39.80779665920499,35.81099159831813,-4.48275942033851,-0.4859543594516538
26,CAC 40,1998-08-27,2,38.58461784582253,30.090426893996426,24.31793374316347,8.494190951826102,14.26668410265906
27,CAC 40,1999-09-16,2,20.941557924861442,23.530387438008436,25.593045656494972,-2.588829513146994,-4.65148773163353
28,CAC 40,1999-10-18,2,23.120406195217825,23.33783816096938,22.95427572592153,-0.21743196575155466,0.16613046929629505
29,CAC 40,1999-08-23,3,22.021854718198334,25.52724075860172,25.139609812095937,-3.505386040403387,-3.1177550938976033
30,CAC 40,1999-09-16,4,20.941557924861442,23.530387438008436,25.593045656494972,-2.588829513146994,-4.65148773163353
