,Symbol,Hurricane Date,Hurricane Category,Wills Volatility Measure,Volatility Measure MA,Volatility Measure Trailing MA,MA Difference,TMA Difference
0,^RUT,2003-09-18,2,22.142963486178424,23.63871765100988,22.778645246489813,-1.4957541648314567,-0.6356817603113889
1,^RUT,2004-09-16,3,21.630385116335077,23.596027029677824,26.2058388034485,-1.965641913342747,-4.5754536871134235
2,^RUT,2004-08-13,4,19.913695298049202,27.25736582291741,22.969635204681147,-7.343670524868209,-3.055939906631945
3,^RUT,2004-09-16,3,21.630385116335077,23.596027029677824,26.2058388034485,-1.965641913342747,-4.5754536871134235
4,^RUT,2005-08-29,3,25.284081414806828,21.508287163331868,22.310660498334084,3.7757942514749594,2.973420916472744
5,^RUT,2005-08-25,3,16.27044394449586,21.594348243034215,22.74565926922425,-5.323904298538356,-6.475215324728392
6,^RUT,2005-10-24,3,31.68321792442199,26.35397900390494,21.48390387258529,5.329238920517049,10.199314051836698
7,^RUT,2005-08-29,3,25.284081414806828,21.508287163331868,22.310660498334084,3.7757942514749594,2.973420916472744
8,^RUT,2005-08-29,3,25.284081414806828,21.508287163331868,22.310660498334084,3.7757942514749594,2.973420916472744
9,^RUT,2016-10-07,2,23.0943438631269,22.3044324263779,20.608709692621808,0.7899114367489979,2.48563417050509
10,^RUT,1989-09-22,4,13.002230539566536,14.33346441441049,14.483663300207896,-1.331233874843953,-1.4814327606413595
11,^RUT,1991-08-19,2,54.514925685766194,14.612398650181996,15.903669949109165,39.9025270355842,38.61125573665703
12,^RUT,1991-08-19,2,54.514925685766194,14.612398650181996,15.903669949109165,39.9025270355842,38.61125573665703
13,^RUT,1991-08-19,2,54.514925685766194,14.612398650181996,15.903669949109165,39.9025270355842,38.61125573665703
14,^RUT,1991-08-19,3,54.514925685766194,14.612398650181996,15.903669949109165,39.9025270355842,38.61125573665703
15,^RUT,1992-08-24,5,23.885182486025382,15.096803277379893,15.880762844906057,8.78837920864549,8.004419641119325
16,^RUT,1992-08-26,3,13.583740417346725,15.843562755473206,15.718628442140165,-2.2598223381264813,-2.1348880247934403
17,^RUT,1992-09-11,4,13.585373398692386,15.404794549241604,14.738144111376052,-1.8194211505492177,-1.1527707126836653
18,^RUT,1993-08-31,3,15.499056313256698,13.32528781662606,13.731767674132135,2.173768496630638,1.7672886391245637
19,^RUT,1995-08-03,2,18.83581280945852,17.40572907921817,15.193876757349166,1.4300837302403515,3.6419360521093544
20,^RUT,1995-10-04,3,20.81470723881704,16.86111030712171,14.821861219476776,3.95359693169533,5.992846019340263
21,^RUT,1996-07-12,2,17.595379566159092,19.788533574373833,16.951218624971066,-2.1931540082147407,0.6441609411880265
22,^RUT,1996-09-06,3,17.541076946986088,14.707741093969988,18.8934132129657,2.8333358530161004,-1.3523362659796128
23,^RUT,1998-09-25,2,20.152533212449327,35.07673531424071,33.98535203121921,-14.92420210179138,-13.83281881876988
24,^RUT,1998-09-29,2,21.957751455498233,32.676543094627945,34.0288907102131,-10.718791639129712,-12.071139254714865
25,^RUT,1998-08-27,2,54.9115661591627,29.19043555188153,23.09468892077451,25.72113060728117,31.816877238388194
26,^RUT,1999-09-16,2,26.906499996722477,18.180677399830984,19.8218865067965,8.725822596891494,7.084613489925978
27,^RUT,1999-10-18,2,30.50960580073353,21.778312883704068,20.893127658056606,8.731292917029464,9.616478142676925
28,^RUT,1999-08-23,3,16.631065567821445,20.61356981004222,19.16885450352167,-3.9825042422207773,-2.537788935700224
29,^RUT,1999-09-16,4,26.906499996722477,18.180677399830984,19.8218865067965,8.725822596891494,7.084613489925978
