,Symbol,Hurricane Date,Hurricane Category,Wills Volatility Measure,Volatility Measure MA,Volatility Measure Trailing MA,MA Difference,TMA Difference
0,^FTSE,2003-09-18,2,17.047317190087966,20.33573549033704,21.058690467859872,-3.2884183002490737,-4.011373277771906
1,^FTSE,2004-09-16,3,14.149674971430581,16.981099552350976,19.258179792613163,-2.8314245809203946,-5.108504821182581
2,^FTSE,2004-08-13,4,18.66601079011401,20.142046412977624,19.47549760319233,-1.4760356228636127,-0.809486813078319
3,^FTSE,2004-09-16,3,14.149674971430581,16.981099552350976,19.258179792613163,-2.8314245809203946,-5.108504821182581
4,^FTSE,2005-08-25,3,15.017177997909538,15.842285199314173,18.87720578212369,-0.8251072014046343,-3.86002778421415
5,^FTSE,2005-10-24,3,23.52630841511689,18.905975099153835,16.58063993615568,4.620333315963055,6.94566847896121
6,^FTSE,2008-09-01,2,21.203934474383985,28.033264432471327,31.81575737243551,-6.829329958087342,-10.611822898051525
7,^FTSE,2014-07-04,2,12.752740410434756,16.807865090165105,16.377050429789474,-4.0551246797303495,-3.624310019354718
8,^FTSE,2016-10-07,2,21.264736995102307,21.936790257221517,20.081030017275626,-0.6720532621192099,1.1837069778266809
9,^FTSE,1984-09-13,2,12.350579061438136,16.13104544402774,18.969203273135594,-3.780466382589605,-6.618624211697458
10,^FTSE,1985-09-02,3,13.887323910245057,15.744785005848842,18.040985605331496,-1.8574610956037851,-4.15366169508644
11,^FTSE,1985-11-21,2,21.568012304006967,16.9271817945275,15.173837338053984,4.640830509479468,6.394174965952983
12,^FTSE,1985-09-02,3,13.887323910245057,15.744785005848842,18.040985605331496,-1.8574610956037851,-4.15366169508644
13,^FTSE,1985-09-27,2,13.518786476840813,16.201508713657464,15.307267196270635,-2.6827222368166517,-1.7884807194298222
14,^FTSE,1985-09-27,3,13.518786476840813,16.201508713657464,15.307267196270635,-2.6827222368166517,-1.7884807194298222
15,^FTSE,1985-09-27,3,13.518786476840813,16.201508713657464,15.307267196270635,-2.6827222368166517,-1.7884807194298222
16,^FTSE,1985-09-27,4,13.518786476840813,16.201508713657464,15.307267196270635,-2.6827222368166517,-1.7884807194298222
17,^FTSE,1989-09-22,4,15.219136477526273,17.662090674893815,16.316689881608873,-2.4429541973675413,-1.0975534040825998
18,^FTSE,1991-08-19,2,30.699481595665922,16.439379707040118,17.566721242178883,14.260101888625805,13.13276035348704
19,^FTSE,1991-08-19,2,30.699481595665922,16.439379707040118,17.566721242178883,14.260101888625805,13.13276035348704
20,^FTSE,1991-08-19,2,30.699481595665922,16.439379707040118,17.566721242178883,14.260101888625805,13.13276035348704
21,^FTSE,1991-08-19,3,30.699481595665922,16.439379707040118,17.566721242178883,14.260101888625805,13.13276035348704
22,^FTSE,1992-08-24,5,22.154627588732748,20.92278336470941,21.883818964480312,1.2318442240233374,0.27080862425243524
23,^FTSE,1992-08-26,3,18.27737608621516,21.08235688838924,21.462681414433174,-2.8049808021740787,-3.185305328218014
24,^FTSE,1992-09-11,4,21.39850543457177,21.68431110872303,21.160223948754926,-0.2858056741512591,0.23828148581684516
25,^FTSE,1993-08-31,3,15.956501253541036,17.624367733695518,16.83394327944126,-1.6678664801544816,-0.8774420259002245
26,^FTSE,1995-08-03,2,17.61308279774621,17.308185578154408,19.043778517521858,0.30489721959180116,-1.430695719775649
27,^FTSE,1995-10-04,3,15.289638727812743,15.538730821407212,15.501265825538738,-0.24909209359446827,-0.21162709772599442
28,^FTSE,1996-07-12,2,18.175738054923283,15.914698882147718,16.059255323638588,2.2610391727755648,2.1164827312846946
29,^FTSE,1996-09-06,3,19.342163912306077,15.160379856549204,15.924196712385093,4.181784055756873,3.4179671999209837
30,^FTSE,1998-09-25,2,33.815836560319255,36.32427699289375,32.71710235149015,-2.5084404325744956,1.0987342088291072
31,^FTSE,1998-09-29,2,23.140080651223787,35.10682132106721,33.18140592179061,-11.966740669843421,-10.041325270566826
32,^FTSE,1998-08-27,2,46.88971447351329,28.867369113405775,24.541553345127415,18.02234536010751,22.348161128385872
33,^FTSE,1999-09-16,2,21.90869996692028,24.158639684670955,24.69829326434531,-2.2499397177506744,-2.7895932974250286
34,^FTSE,1999-10-18,2,28.62356541098536,26.154025252705043,25.448597299614942,2.469540158280317,3.1749681113704185
35,^FTSE,1999-08-23,3,33.059006277818085,25.361831649610757,24.79212653250187,7.697174628207328,8.266879745316214
36,^FTSE,1999-09-16,4,21.90869996692028,24.158639684670955,24.69829326434531,-2.2499397177506744,-2.7895932974250286
